Time(s),Current(A),Voltage(V)
8190.0,-3.899977111467155,2.069047074083
8200.0,-3.900053406576638,2.069199664302
8210.0,-3.900053406576638,2.069047074083
8220.0,-3.899900816357671,2.069199664302
8230.0,-3.899977111467155,2.06935225452
8240.0,-3.899900816357671,2.069047074083
8250.0,-3.899900816357671,2.069047074083
8260.0,-3.900053406576638,2.069199664302
8270.0,-3.900053406576638,2.06935225452
8280.0,-3.899824521248188,2.069047074083
8290.0,-3.899900816357671,2.069199664302
8300.0,-3.899824521248188,2.069504844739
8310.0,-3.899748226138704,2.06935225452
8320.0,-3.900053406576638,2.069199664302
8330.0,-3.899977111467155,2.069199664302
